ImageID,TrueLabel,PredictedLabel_RMN,Confidence_RMN,ProcessingTime_RMN,PredictedLabel_DeepFace,Confidence_DeepFace,ProcessingTime_DeepFace
32465.png,0,5.0,0.5134672522544861,0.25905799865722656,5,0.95,0.02740001678466797
32470.png,0,1.0,0.748982846736908,0.2560570240020752,0,0.92,0.03300762176513672
32473.png,0,0.0,0.902579665184021,0.2560579776763916,2,0.94,0.0347442626953125
32481.png,0,4.0,0.6922599673271179,0.2520751953125,6,0.97,0.020631790161132812
32482.png,0,0.0,0.5625981092453003,0.2504148483276367,4,0.0,0.021004915237426758
32495.png,0,0.0,0.3871878981590271,0.260059118270874,4,0.96,0.03905010223388672
32506.png,0,4.0,0.2167985886335373,0.26157188415527344,4,0.0,0.01600360870361328
32511.png,0,,,0.019003629684448242,0,0.0,0.014003515243530273
32512.png,0,0.0,0.5719842910766602,0.4826233386993408,6,0.0,0.01800394058227539
32534.png,0,0.0,0.4483654797077179,0.25505685806274414,0,0.95,0.029006242752075195
32540.png,0,0.0,0.8647779226303101,0.48410964012145996,2,0.0,0.01600337028503418
32549.png,0,3.0,0.5698527693748474,0.48361682891845703,3,0.0,0.015003681182861328
32550.png,0,0.0,0.43035537004470825,0.49663805961608887,6,0.0,0.017003774642944336
32559.png,0,3.0,0.5950878858566284,0.26606202125549316,2,0.0,0.017004728317260742
32575.png,0,3.0,0.4720439314842224,0.26606106758117676,6,0.93,0.0400083065032959
32578.png,0,0.0,0.9804903864860535,0.27106380462646484,0,0.95,0.027005910873413086
32584.png,0,0.0,0.5756263732910156,0.505617618560791,6,0.0,0.01600360870361328
32593.png,0,0.0,0.6488051414489746,0.5001308917999268,2,0.98,0.026114463806152344
32596.png,0,3.0,0.40494662523269653,0.263059139251709,4,0.0,0.01600337028503418
32599.png,0,0.0,0.8261176943778992,0.2475590705871582,2,0.95,0.023546934127807617
32600.png,0,0.0,0.5646369457244873,0.25705838203430176,2,0.94,0.03224015235900879
32601.png,0,3.0,0.46784672141075134,0.4851109981536865,3,0.0,0.01400303840637207
32603.png,0,2.0,0.6218288540840149,0.4906125068664551,2,0.0,0.017003774642944336
32610.png,0,0.0,0.5694195032119751,0.25305724143981934,6,0.9,0.04015970230102539
32617.png,0,3.0,0.21367213129997253,0.483612060546875,4,0.92,0.03800845146179199
32622.png,0,6.0,0.5183911919593811,0.2560570240020752,4,0.91,0.03801846504211426
32635.png,0,0.0,0.4840331971645355,0.25614166259765625,5,0.93,0.040999412536621094
32638.png,0,6.0,0.3021111488342285,0.4741077423095703,2,0.97,0.022005081176757812
32643.png,0,0.0,0.876501202583313,0.260059118270874,2,0.97,0.039647579193115234
32646.png,0,0.0,0.45476099848747253,0.48010730743408203,4,0.0,0.01700448989868164
32647.png,0,2.0,0.5091038346290588,0.49314022064208984,4,0.94,0.022152185440063477
32650.png,0,0.0,0.8719322085380554,0.4831089973449707,2,0.98,0.022005558013916016
32651.png,0,6.0,0.5631691813468933,0.24805617332458496,6,0.92,0.044574737548828125
32662.png,0,,,0.02050924301147461,2,0.0,0.013002872467041016
32664.png,0,4.0,0.3840136229991913,0.2560579776763916,0,0.0,0.015003442764282227
32709.png,0,0.0,0.8324601054191589,0.24605464935302734,4,0.0,0.017003774642944336
32710.png,0,0.0,0.4497913122177124,0.2520565986633301,1,0.96,0.033008575439453125
32718.png,0,5.0,0.4821268916130066,0.2571408748626709,4,0.0,0.018002986907958984
32736.png,0,3.0,0.39902421832084656,0.48910975456237793,0,0.96,0.04377388954162598
32751.png,0,0.0,0.7554140090942383,0.47811174392700195,4,0.0,0.01800394058227539
32755.png,0,0.0,0.5001359581947327,0.4921114444732666,0,0.94,0.02486109733581543
32765.png,0,4.0,0.9892309308052063,0.2560582160949707,0,0.94,0.024659156799316406
32771.png,0,0.0,0.9335570931434631,0.24605512619018555,5,0.0,0.016003131866455078
32775.png,0,0.0,0.45632922649383545,0.4881129264831543,5,0.0,0.016003847122192383
32776.png,0,0.0,0.674950897693634,0.2520568370819092,0,0.93,0.024692296981811523
32777.png,0,3.0,0.47499480843544006,0.25105714797973633,0,0.98,0.026583433151245117
32803.png,0,0.0,0.5933722853660583,0.25905728340148926,0,0.96,0.036031484603881836
32810.png,0,0.0,0.6904801726341248,0.48411130905151367,0,0.93,0.02199268341064453
32816.png,0,3.0,0.7186698317527771,0.48911046981811523,0,0.0,0.01600337028503418
32841.png,0,0.0,0.5248652696609497,0.2540614604949951,4,0.0,0.01600337028503418
32858.png,0,0.0,0.9189901351928711,0.2590608596801758,0,0.94,0.03215909004211426
32865.png,0,3.0,0.42264968156814575,0.4831089973449707,0,0.0,0.017003774642944336
32872.png,0,0.0,0.8152673840522766,0.48610925674438477,4,0.0,0.01700592041015625
32873.png,0,3.0,0.8717846870422363,0.49661993980407715,0,0.96,0.025003671646118164
32880.png,0,3.0,0.7061329483985901,0.4851086139678955,0,0.0,0.017003774642944336
32881.png,0,4.0,0.7211843132972717,0.25968265533447266,0,0.0,0.01600360870361328
32906.png,0,4.0,0.33982783555984497,0.24905633926391602,6,0.0,0.01800394058227539
32907.png,0,3.0,0.5102852582931519,0.4871103763580322,2,0.91,0.042022705078125
32910.png,0,1.0,0.6527379751205444,0.4701194763183594,6,0.94,0.03800845146179199
32915.png,0,4.0,0.7538238763809204,0.48610877990722656,0,0.9,0.02304530143737793
32916.png,0,0.0,0.345397025346756,0.2580583095550537,0,0.0,0.0180051326751709
32934.png,0,4.0,0.3691580593585968,0.25156068801879883,6,0.0,0.016003847122192383
32938.png,0,0.0,0.5655127763748169,0.48610973358154297,6,0.95,0.0314176082611084
32945.png,0,6.0,0.8879387974739075,0.48910999298095703,4,0.98,0.021262168884277344
32959.png,0,4.0,0.5901158452033997,0.2560591697692871,3,0.0,0.019004344940185547
32960.png,0,5.0,0.7002682685852051,0.4871101379394531,0,0.91,0.03738880157470703
32962.png,0,0.0,0.37387964129447937,0.25705814361572266,4,0.0,0.019005298614501953
32974.png,0,0.0,0.5606116652488708,0.27306199073791504,6,0.0,0.017002344131469727
32976.png,0,0.0,0.8749394416809082,0.2520561218261719,4,0.96,0.03940939903259277
32981.png,0,3.0,0.6099671721458435,0.254061222076416,0,0.94,0.02492523193359375
32992.png,0,3.0,0.39344877004623413,0.49812817573547363,0,0.94,0.042256832122802734
32994.png,0,0.0,0.947890043258667,0.4901111125946045,1,0.95,0.027603864669799805
33015.png,0,5.0,0.45211151242256165,0.49411487579345703,2,0.0,0.017003297805786133
33034.png,0,0.0,0.9971932768821716,0.2540576457977295,3,0.96,0.03948569297790527
33036.png,0,1.0,0.5855177640914917,0.25505733489990234,4,0.91,0.03564000129699707
33040.png,0,0.0,0.7854811549186707,0.2560615539550781,0,0.91,0.03500795364379883
33044.png,0,1.0,0.43700110912323,0.25305700302124023,5,0.96,0.04040098190307617
33047.png,0,0.0,0.7221795916557312,0.2580587863922119,4,0.92,0.03315138816833496
33048.png,0,4.0,0.34401023387908936,0.25505685806274414,0,0.0,0.017004013061523438
33054.png,0,5.0,0.6602553129196167,0.4901108741760254,4,0.91,0.03358745574951172
33059.png,0,4.0,0.44818228483200073,0.4921112060546875,6,0.0,0.01800394058227539
33064.png,0,6.0,0.4661201536655426,0.49761462211608887,6,0.99,0.022086381912231445
33088.png,0,3.0,0.30037036538124084,0.4881095886230469,4,0.96,0.03200721740722656
33105.png,0,0.0,0.7930591702461243,0.25055980682373047,5,0.94,0.043012380599975586
33108.png,0,5.0,0.4549093246459961,0.4851093292236328,2,0.0,0.018004179000854492
33114.png,0,2.0,0.30636513233184814,0.26205921173095703,6,0.95,0.03402113914489746
33120.png,0,0.0,0.7227145433425903,0.2455589771270752,2,0.93,0.03955578804016113
33127.png,0,5.0,0.315898597240448,0.25905799865722656,6,0.0,0.01600956916809082
33129.png,0,0.0,0.7308874726295471,0.25305724143981934,2,0.95,0.02399587631225586
33131.png,0,0.0,0.8204618096351624,0.2540595531463623,5,0.95,0.03897666931152344
33137.png,0,0.0,0.44530317187309265,0.2545604705810547,4,0.95,0.040885210037231445
33148.png,0,,,0.020004749298095703,0,0.0,0.01800251007080078
33160.png,0,0.0,0.4404461085796356,0.4921104907989502,0,0.0,0.020004987716674805
33162.png,0,3.0,0.317809134721756,0.24805641174316406,5,0.0,0.015003442764282227
33170.png,0,0.0,0.6380400657653809,0.2515604496002197,2,0.0,0.0180051326751709
33185.png,0,,,0.020004749298095703,2,0.0,0.018002033233642578
33187.png,0,6.0,0.4233441650867462,0.25705838203430176,6,0.94,0.03200840950012207
33190.png,0,3.0,0.7164154052734375,0.2520580291748047,2,0.0,0.01600337028503418
33206.png,0,4.0,0.4734697639942169,0.47561073303222656,0,0.96,0.031007051467895508
33210.png,0,0.0,0.9696985483169556,0.2600576877593994,4,0.0,0.01800370216369629
33221.png,0,4.0,0.5385733246803284,0.4901108741760254,4,0.0,0.01600360870361328
33238.png,0,5.0,0.4522601366043091,0.25956249237060547,2,0.0,0.016003847122192383
33256.png,0,2.0,0.3194428086280823,0.48410844802856445,6,0.95,0.02600717544555664
33260.png,0,,,0.019004344940185547,0,0.0,0.01500248908996582
33279.png,0,0.0,0.4877694249153137,0.25305843353271484,3,0.96,0.034020423889160156
33281.png,0,5.0,0.6404612064361572,0.4966142177581787,6,0.0,0.018004894256591797
33301.png,0,0.0,0.529210090637207,0.5101165771484375,3,0.0,0.01700305938720703
33308.png,0,0.0,0.5801866054534912,0.5156173706054688,5,0.95,0.03500771522521973
33321.png,0,0.0,0.33878910541534424,0.26606011390686035,0,0.0,0.015008211135864258
33328.png,0,0.0,0.4507952332496643,0.2650604248046875,0,0.92,0.03900408744812012
33344.png,0,0.0,0.8546991348266602,0.2615642547607422,4,0.93,0.026446819305419922
33351.png,0,0.0,0.5667733550071716,0.25905919075012207,4,0.95,0.03802156448364258
33352.png,0,0.0,0.9544259309768677,0.2510550022125244,2,0.94,0.0250089168548584
33356.png,0,0.0,0.809363842010498,0.2545650005340576,0,0.96,0.044010162353515625
33365.png,0,1.0,0.8783019781112671,0.5021140575408936,2,0.0,0.017004013061523438
33379.png,0,3.0,0.4889344871044159,0.2490551471710205,2,0.94,0.03600907325744629
33384.png,0,0.0,0.8696986436843872,0.2590608596801758,0,0.0,0.016022205352783203
33395.png,0,3.0,0.3564029335975647,0.49661993980407715,6,0.93,0.026987791061401367
33401.png,0,5.0,0.3649875521659851,0.2470555305480957,0,0.96,0.034540414810180664
33402.png,0,3.0,0.3365454077720642,0.4921102523803711,6,0.0,0.01600337028503418
33425.png,0,0.0,0.5121864676475525,0.48911094665527344,6,0.0,0.017003536224365234
33426.png,0,0.0,0.4170568585395813,0.25907015800476074,2,0.92,0.024552106857299805
33433.png,0,0.0,0.7557434439659119,0.49511146545410156,0,0.91,0.02677297592163086
33444.png,0,0.0,0.48980551958084106,0.25505757331848145,4,0.96,0.027531147003173828
33445.png,0,4.0,0.6100785136222839,0.2500588893890381,0,0.92,0.039009809494018555
33446.png,0,5.0,0.561109721660614,0.7246661186218262,3,0.0,0.01500248908996582
33447.png,0,3.0,0.4257040023803711,0.25105738639831543,6,0.98,0.02200460433959961
33448.png,0,0.0,0.4417758285999298,0.25556159019470215,6,0.0,0.017008066177368164
33450.png,0,,,0.01800394058227539,0,0.0,0.0149993896484375
33459.png,0,5.0,0.4007796347141266,0.4871101379394531,0,0.95,0.027792930603027344
33467.png,0,1.0,0.8565154075622559,0.2520568370819092,0,0.94,0.03700852394104004
33494.png,0,0.0,0.5454115271568298,0.2565596103668213,0,0.95,0.04200935363769531
33509.png,0,5.0,0.5684784054756165,0.48210787773132324,2,0.93,0.03400826454162598
33529.png,0,0.0,0.8904367685317993,0.4926187992095947,0,0.0,0.01800394058227539
33542.png,0,0.0,0.3415958881378174,0.25905776023864746,2,0.94,0.02400493621826172
33560.png,0,,,0.01900482177734375,4,0.0,0.01700425148010254
33573.png,0,6.0,0.24111253023147583,0.2520568370819092,6,0.97,0.033007144927978516
33579.png,0,0.0,0.9637640118598938,0.26006102561950684,6,0.94,0.029007673263549805
33580.png,0,4.0,0.3295646905899048,0.2605626583099365,4,0.94,0.04401063919067383
33585.png,0,0.0,0.6777305603027344,0.48910999298095703,4,0.96,0.025005578994750977
33588.png,0,3.0,0.7631810307502747,0.4996206760406494,6,0.0,0.017004013061523438
33597.png,0,0.0,0.5579979419708252,0.25705695152282715,4,0.95,0.031006813049316406
33601.png,0,3.0,0.8164006471633911,0.25705933570861816,2,0.95,0.04089641571044922
33622.png,0,5.0,0.41007938981056213,0.2540559768676758,0,0.0,0.017004013061523438
33633.png,0,0.0,0.9516301155090332,0.26056528091430664,2,0.0,0.01600360870361328
33638.png,0,0.0,0.9564264416694641,0.2580578327178955,4,0.93,0.03901028633117676
33654.png,0,0.0,0.7822303175926208,0.49110937118530273,0,0.95,0.037008047103881836
33658.png,0,0.0,0.5505547523498535,0.26056575775146484,4,0.98,0.035154104232788086
33664.png,0,3.0,0.24683170020580292,0.25705814361572266,2,0.92,0.03900861740112305
33666.png,0,5.0,0.367082417011261,0.25505757331848145,4,0.0,0.01600360870361328
33681.png,0,0.0,0.7154602408409119,0.4906129837036133,0,0.92,0.02200484275817871
33682.png,0,0.0,0.8183255791664124,0.2560586929321289,3,0.96,0.040009260177612305
33706.png,0,0.0,0.9301953911781311,0.47810912132263184,0,0.91,0.03657269477844238
33713.png,0,4.0,0.2744176387786865,0.4946167469024658,2,0.94,0.024005413055419922
33719.png,0,6.0,0.4164615571498871,0.2580580711364746,2,0.0,0.015003442764282227
33725.png,0,4.0,0.6020699739456177,0.2595641613006592,2,0.0,0.015003442764282227
33729.png,0,0.0,0.4163268208503723,0.26105761528015137,6,0.94,0.0259549617767334
33735.png,0,4.0,0.41082999110221863,0.4871103763580322,2,0.91,0.03200721740722656
33738.png,0,6.0,0.43091797828674316,0.27356624603271484,3,0.0,0.013003826141357422
33751.png,0,6.0,0.49143069982528687,0.2690613269805908,6,0.95,0.0340423583984375
33763.png,0,3.0,0.504216730594635,0.48010826110839844,0,0.95,0.02176189422607422
33772.png,0,0.0,0.5906615853309631,0.254563570022583,2,0.9,0.05157303810119629
33774.png,0,4.0,0.5524297952651978,0.2610602378845215,2,0.98,0.028006315231323242
33777.png,0,3.0,0.6385661363601685,0.4871091842651367,1,0.0,0.01600360870361328
33787.png,0,6.0,0.42504721879959106,0.4961116313934326,3,0.0,0.01600337028503418
33793.png,0,0.0,0.3948964774608612,0.2520561218261719,6,0.0,0.015003442764282227
33796.png,0,0.0,0.7617540955543518,0.25305747985839844,0,0.95,0.04802536964416504
33797.png,0,0.0,0.5208158493041992,0.4916188716888428,2,0.95,0.022249698638916016
33803.png,0,0.0,0.4009864926338196,0.25705814361572266,2,0.94,0.024008989334106445
33809.png,0,0.0,0.636733889579773,0.25905847549438477,0,0.95,0.02424168586730957
33827.png,0,6.0,0.47124120593070984,0.2515740394592285,6,0.0,0.01600360870361328
33829.png,0,0.0,0.46437087655067444,0.4991116523742676,4,0.92,0.023796558380126953
33835.png,0,0.0,0.8696396946907043,0.4886147975921631,2,0.0,0.01600360870361328
33889.png,0,0.0,0.2859994173049927,0.2630593776702881,3,0.0,0.01900458335876465
33890.png,0,0.0,0.5766175389289856,0.2600584030151367,2,0.96,0.041008710861206055
33892.png,0,3.0,0.9837034344673157,0.25305652618408203,6,0.96,0.04521799087524414
33897.png,0,3.0,0.36293870210647583,0.257570743560791,2,0.96,0.023291826248168945
33899.png,0,0.0,0.7758416533470154,0.2600586414337158,4,0.89,0.03053426742553711
33914.png,0,0.0,0.9883859157562256,0.2580583095550537,0,0.96,0.027006149291992188
33920.png,0,0.0,0.347629576921463,0.2540571689605713,3,0.97,0.02200460433959961
33924.png,0,0.0,0.3370089530944824,0.24881482124328613,0,0.95,0.040009260177612305
33926.png,0,0.0,0.6917724013328552,0.4881093502044678,2,0.93,0.025005578994750977
33929.png,0,0.0,0.5151734352111816,0.2580575942993164,2,0.92,0.04100942611694336
33932.png,0,6.0,0.3318607807159424,0.24905657768249512,3,0.95,0.025430917739868164
33934.png,0,2.0,0.5277820229530334,0.4961113929748535,2,0.94,0.0357666015625
33935.png,0,3.0,0.28661271929740906,0.25505757331848145,2,0.0,0.018004179000854492
33967.png,0,0.0,0.6284875869750977,0.4973011016845703,2,0.0,0.019003868103027344
33968.png,0,0.0,0.5248996019363403,0.26205897331237793,6,0.0,0.017004013061523438
33973.png,0,5.0,0.44036930799484253,0.2545619010925293,0,0.97,0.0442500114440918
33977.png,0,3.0,0.9542107582092285,0.2540602684020996,3,0.94,0.038529396057128906
33978.png,0,0.0,0.5072335600852966,0.4886140823364258,0,0.0,0.018004417419433594
33982.png,0,0.0,0.7670208811759949,0.4881165027618408,4,0.95,0.025012731552124023
33986.png,0,3.0,0.6270636916160583,0.25905799865722656,2,0.0,0.016003131866455078
33987.png,0,3.0,0.79933762550354,0.48841261863708496,0,0.98,0.044680118560791016
33989.png,0,0.0,0.6205020546913147,0.2500569820404053,0,0.96,0.038008928298950195
33998.png,0,3.0,0.3668588697910309,0.25905871391296387,0,0.95,0.026087522506713867
34002.png,0,0.0,0.7454710602760315,0.25505709648132324,0,0.0,0.017004013061523438
34028.png,0,4.0,0.62762451171875,0.4881100654602051,0,0.0,0.017003536224365234
34031.png,0,4.0,0.24538813531398773,0.49044156074523926,2,0.96,0.027074813842773438
34036.png,0,0.0,0.4657670855522156,0.2550668716430664,0,0.0,0.018004179000854492
34040.png,0,4.0,0.5357590913772583,0.26105809211730957,4,0.0,0.01600360870361328
34056.png,0,3.0,0.8103179931640625,0.5081148147583008,0,0.97,0.0372467041015625
34064.png,0,4.0,0.6705475449562073,0.2610588073730469,2,0.94,0.035562753677368164
34069.png,0,4.0,0.4189509451389313,0.26601719856262207,6,0.0,0.015003681182861328
34079.png,0,4.0,0.6350145936012268,0.27306151390075684,4,0.97,0.023005247116088867
34085.png,0,0.0,0.5068960785865784,0.25905799865722656,0,0.0,0.015003204345703125
34086.png,0,0.0,0.937659740447998,0.2560696601867676,6,0.93,0.04308915138244629
34106.png,0,0.0,0.9924468994140625,0.4951460361480713,0,0.93,0.020700693130493164
34115.png,0,3.0,0.42789483070373535,0.48911023139953613,0,0.0,0.018004655838012695
34116.png,0,0.0,0.9438562989234924,0.2570624351501465,3,0.94,0.029575347900390625
34133.png,0,0.0,0.9895045757293701,0.2600586414337158,2,0.96,0.026764631271362305
34138.png,0,0.0,0.937623918056488,0.4851219654083252,2,0.95,0.02231884002685547
34142.png,0,4.0,0.5093051791191101,0.2531709671020508,6,0.92,0.030003070831298828
34148.png,0,2.0,0.7876148819923401,0.26605987548828125,6,0.99,0.03924369812011719
34149.png,0,5.0,0.42830467224121094,0.492110013961792,2,0.94,0.024404525756835938
34151.png,0,0.0,0.9515823721885681,0.48711371421813965,2,0.91,0.040009260177612305
34156.png,0,0.0,0.8667714595794678,0.2580580711364746,0,0.95,0.02423095703125
34166.png,0,0.0,0.4961705803871155,0.4861147403717041,4,0.93,0.021433353424072266
34175.png,0,3.0,0.6578723192214966,0.2580573558807373,6,0.91,0.027812719345092773
34177.png,0,0.0,0.6276568174362183,0.2540566921234131,6,0.94,0.0396881103515625
34178.png,0,0.0,0.8298238515853882,0.2540576457977295,5,0.0,0.01600360870361328
34184.png,0,0.0,0.6008849740028381,0.25506591796875,0,0.95,0.044219017028808594
34204.png,0,0.0,0.4707874655723572,0.25606322288513184,0,0.0,0.014003276824951172
34208.png,0,3.0,0.5768691897392273,0.26105809211730957,0,0.0,0.01800394058227539
34210.png,0,3.0,0.7096977829933167,0.49495458602905273,5,0.92,0.039872169494628906
34220.png,0,3.0,0.3801145851612091,0.7251648902893066,4,0.98,0.036008358001708984
34222.png,0,6.0,0.3857197165489197,0.25456905364990234,6,0.96,0.02600836753845215
34225.png,0,3.0,0.4925004243850708,0.4831087589263916,5,0.0,0.01700425148010254
34238.png,0,0.0,0.43330687284469604,0.25105738639831543,0,0.97,0.025005340576171875
34240.png,0,0.0,0.7514722943305969,0.2430589199066162,0,0.0,0.01700425148010254
34253.png,0,3.0,0.8876305818557739,0.25705671310424805,4,0.0,0.016002893447875977
34259.png,0,,,0.020003557205200195,5,0.0,0.014003753662109375
34266.png,0,0.0,0.4904785752296448,0.25705909729003906,2,0.95,0.02400493621826172
34273.png,0,5.0,0.7225503325462341,0.2540566921234131,5,0.0,0.013002872467041016
34283.png,0,2.0,0.5981680154800415,0.26107215881347656,4,0.0,0.016008615493774414
34289.png,0,0.0,0.4130200445652008,0.2610588073730469,2,0.0,0.017999649047851562
34291.png,0,0.0,0.5906933546066284,0.49811816215515137,2,0.96,0.022786617279052734
34305.png,0,0.0,0.8174384236335754,0.26006126403808594,0,0.96,0.02800917625427246
34318.png,0,0.0,0.699163556098938,0.26606035232543945,6,0.0,0.01400303840637207
34320.png,0,0.0,0.3742235004901886,0.48961949348449707,6,0.96,0.022005081176757812
34332.png,0,4.0,0.5002052187919617,0.2610599994659424,0,0.0,0.017004013061523438
34333.png,0,0.0,0.7713194489479065,0.49012207984924316,4,0.91,0.03700828552246094
34350.png,0,0.0,0.5427913665771484,0.2530663013458252,3,0.96,0.023005247116088867
34352.png,0,0.0,0.8967182040214539,0.2680652141571045,2,0.97,0.03901028633117676
34355.png,0,0.0,0.7041322588920593,0.25907230377197266,0,0.0,0.017003536224365234
34359.png,0,0.0,0.408191055059433,0.49211597442626953,2,0.0,0.01700425148010254
34360.png,0,3.0,0.3072366714477539,0.26228928565979004,6,0.0,0.01600337028503418
34363.png,0,4.0,0.42622867226600647,0.4951193332672119,6,0.92,0.04281735420227051
34380.png,0,3.0,0.6209452152252197,0.5101413726806641,0,0.97,0.0400087833404541
34381.png,0,0.0,0.40844300389289856,0.49112391471862793,3,0.92,0.023285388946533203
34383.png,0,0.0,0.7244504690170288,0.25305628776550293,6,0.96,0.036568641662597656
34389.png,0,3.0,0.49614217877388,0.4901268482208252,3,0.0,0.01600337028503418
34398.png,0,0.0,0.6516035795211792,0.25905823707580566,4,0.9,0.03763270378112793
34405.png,0,0.0,0.5403246283531189,0.25905847549438477,0,0.91,0.045940399169921875
34417.png,0,3.0,0.40371114015579224,0.496121883392334,2,0.95,0.024005413055419922
34420.png,0,6.0,0.4097048342227936,0.4871096611022949,2,0.95,0.021447181701660156
34446.png,0,3.0,0.6943310499191284,0.26605963706970215,2,0.91,0.040009260177612305
34448.png,0,0.0,0.65452641248703,0.2620697021484375,2,0.0,0.017003536224365234
34457.png,0,0.0,0.9152193665504456,0.2600593566894531,6,0.91,0.042531490325927734
34460.png,0,0.0,0.8239420056343079,0.2580575942993164,0,0.96,0.03659677505493164
34467.png,0,3.0,0.4219457805156708,0.25505709648132324,4,0.94,0.03800821304321289
34470.png,0,1.0,0.38644030690193176,0.2550694942474365,4,0.96,0.03701066970825195
34474.png,0,6.0,0.2969847619533539,0.2540609836578369,0,0.95,0.027004003524780273
34507.png,0,4.0,0.27470558881759644,0.254056453704834,6,0.0,0.015003442764282227
34512.png,0,0.0,0.9664853811264038,0.26105833053588867,0,0.95,0.023006916046142578
34515.png,0,0.0,0.5806662440299988,0.2530665397644043,0,0.97,0.043847084045410156
34534.png,0,0.0,0.8418717384338379,0.49811315536499023,2,0.93,0.03900861740112305
34535.png,0,6.0,0.5826883912086487,0.2670633792877197,4,0.94,0.0373075008392334
34543.png,0,0.0,0.5072877407073975,0.4939558506011963,3,0.93,0.023005247116088867
34544.png,0,6.0,0.3942839801311493,0.25205540657043457,4,0.97,0.026271820068359375
34552.png,0,5.0,0.5845797061920166,0.26108336448669434,0,0.97,0.022005558013916016
34579.png,0,0.0,0.8856707215309143,0.2610766887664795,0,0.95,0.03400778770446777
34581.png,0,0.0,0.4023141860961914,0.2580561637878418,0,0.94,0.027005910873413086
34589.png,0,3.0,0.39308294653892517,0.49713730812072754,5,0.0,0.015003681182861328
34592.png,0,3.0,0.4054774343967438,0.2540717124938965,4,0.98,0.02600574493408203
34596.png,0,0.0,0.31313881278038025,0.256056547164917,4,0.0,0.01600360870361328
34601.png,0,0.0,0.8818119168281555,0.253070592880249,0,0.93,0.02997136116027832
34609.png,0,0.0,0.4145083725452423,0.2630593776702881,3,0.92,0.023005247116088867
34616.png,0,4.0,0.6425337195396423,0.25906872749328613,0,0.96,0.04208207130432129
34620.png,0,0.0,0.7896227836608887,0.25505709648132324,0,0.94,0.02489638328552246
34623.png,0,0.0,0.4572787582874298,0.4921114444732666,0,0.93,0.028717041015625
34624.png,0,0.0,0.8984385132789612,0.4961237907409668,0,0.0,0.01800394058227539
34627.png,0,0.0,0.9774004817008972,0.2570619583129883,0,0.0,0.020004749298095703
34632.png,0,0.0,0.9551411271095276,0.4891219139099121,0,0.94,0.032720088958740234
34676.png,0,5.0,0.4458998143672943,0.25505781173706055,3,0.0,0.014508247375488281
34686.png,0,3.0,0.724083662033081,0.2535591125488281,4,0.96,0.02288365364074707
34698.png,0,0.0,0.9706538319587708,0.25905895233154297,0,0.94,0.03400778770446777
34704.png,0,0.0,0.2983321249485016,0.49511075019836426,0,0.94,0.025751829147338867
34714.png,0,0.0,0.4727022349834442,0.49811244010925293,2,0.96,0.02400684356689453
34719.png,0,0.0,0.5635762810707092,0.4991154670715332,0,0.92,0.0238189697265625
34727.png,0,3.0,0.3959616422653198,0.5021142959594727,6,0.0,0.01600956916809082
